Training_ID,Model,Representation,Embedding,Embedding_Type,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
harem_ELMo+CNN+Embeddings_word2vec_cbow_7_4,harem,ELMo+CNN+Embeddings,word2vec,cbow,7,4,0,1,00:00:59,59.0,59.0,0.9301802055311055,0.9365059712076359,0.490366687383468,0.21312803889789303,0.29711918659381953,229.09968097174345,0.9736295681063123,0.9764327242524917,0.7431421446384038,0.7487437185929646,0.745932415519349,76.50955632527669,0.9637673545966229,0.9666341463414634,0.6839752407152683,0.6641068447412354,0.6738946298491792,84.78449183590007
harem_ELMo+CNN+Embeddings_word2vec_cbow_8_0,harem,ELMo+CNN+Embeddings,word2vec,cbow,8,0,0,1,00:01:00,60.0,60.0,0.9314988553216321,0.9378506980293576,0.5028072364316906,0.21830985915492956,0.3044381491973137,226.81359829119782,0.9687199743781361,0.971388918543824,0.754569190600522,0.7083333333333331,0.7307206068267514,76.39143040974935,0.9673846153846154,0.96987617260788,0.7389072240557389,0.672787979966611,0.704299196085235,79.37825049994127
harem_ELMo+CNN+Embeddings_word2vec_cbow_8_1,harem,ELMo+CNN+Embeddings,word2vec,cbow,8,1,0,1,00:00:59,59.0,59.0,0.9316223010279661,0.9379516990618126,0.5009310986964618,0.2185807150595883,0.30435602489152846,226.27354011250966,0.9681861855449984,0.9710686452439415,0.7572559366754615,0.7034313725490194,0.7293519695043972,76.83499908447266,0.966484052532833,0.9690806754221388,0.7345953971789161,0.6607679465776294,0.6957285990507499,79.91634820542245
harem_ELMo+CNN+Embeddings_word2vec_cbow_8_2,harem,ELMo+CNN+Embeddings,word2vec,cbow,8,2,0,1,00:00:59,59.0,59.0,0.9316110786910267,0.9379404767248732,0.500310366232154,0.21830985915492956,0.3039788798792713,226.2707290934093,0.9681861855449984,0.9710686452439415,0.7572559366754615,0.7034313725490194,0.7293519695043972,76.85930735270182,0.9666341463414634,0.9691106941838649,0.736255572065379,0.6617696160267111,0.697028310181065,79.9235619778903
harem_ELMo+CNN+Embeddings_word2vec_cbow_8_3,harem,ELMo+CNN+Embeddings,word2vec,cbow,8,3,0,1,00:01:00,60.0,60.0,0.9315998563540872,0.9379292543879337,0.5,0.21830985915492956,0.30392156862740866,226.25856830824668,0.9681861855449984,0.9710686452439415,0.7572559366754615,0.7034313725490194,0.7293519695043972,76.81956507364909,0.9665891181988743,0.9691557223264541,0.7357089829250185,0.6617696160267111,0.6967832659517871,79.89452982848545
harem_ELMo+CNN+Embeddings_word2vec_cbow_8_4,harem,ELMo+CNN+Embeddings,word2vec,cbow,8,4,0,1,00:01:00,60.0,60.0,0.9315886340171478,0.9379292543879337,0.5009310986964618,0.2185807150595883,0.30435602489152846,226.2668360952121,0.9681861855449984,0.9710686452439415,0.7572559366754615,0.7034313725490194,0.7293519695043972,76.82996088663737,0.9665741088180112,0.969140712945591,0.7361575622445188,0.6614357262103506,0.6967991558212657,79.9306138686414
harem_ELMo+CNN+Embeddings_word2vec_cbow_9_0,harem,ELMo+CNN+Embeddings,word2vec,cbow,9,0,0,1,00:00:59,59.0,59.0,0.9311298199494634,0.9373619027115225,0.5338833235120801,0.24493106244931062,0.33580429948105395,224.788483605456,0.9684014869888475,0.9715319898258657,0.6955445544554454,0.7007481296758102,0.6981366459626828,76.05858731269836,0.966844277673546,0.9693208255159474,0.7218850410567654,0.6751252086811352,0.6977225672877347,78.53198254783199
harem_ELMo+CNN+Embeddings_word2vec_cbow_9_1,harem,ELMo+CNN+Embeddings,word2vec,cbow,9,1,0,1,00:00:59,59.0,59.0,0.9308918676985485,0.9370786262223381,0.5353955978584176,0.24330900243309003,0.3345724907062767,224.76707861316737,0.9703580512619839,0.9732928976716885,0.7149999999999997,0.7132169576059848,0.7141073657927087,74.96763634681702,0.9673095684803001,0.9699212007504691,0.7368231046931408,0.6814691151919866,0.7080659150042866,78.51640208262317
harem_ELMo+CNN+Embeddings_word2vec_cbow_9_2,harem,ELMo+CNN+Embeddings,word2vec,cbow,9,2,0,1,00:00:59,59.0,59.0,0.9309145298176833,0.9370899572819055,0.535990481856038,0.2435793457691268,0.3349442379181726,224.76507864425432,0.9701623948346704,0.9730972412443749,0.7167919799498745,0.7132169576059848,0.7149999999999498,75.07939720153809,0.9672795497185741,0.9698911819887429,0.736271676300578,0.6804674457429049,0.7072705188269499,78.52663800401508
harem_ELMo+CNN+Embeddings_word2vec_cbow_9_3,harem,ELMo+CNN+Embeddings,word2vec,cbow,9,3,0,1,00:00:59,59.0,59.0,0.9309598540559527,0.937135281520175,0.5365418894830659,0.2441200324412003,0.3355629877368578,224.7592844891904,0.9701623948346704,0.9730972412443749,0.7167919799498745,0.7132169576059848,0.7149999999999498,74.99666857719421,0.9673245778611632,0.9699362101313321,0.7372605710155403,0.6811352253756261,0.7080874696285514,78.47598483427515
