Training_ID,Model,Representation,Embedding,Embedding_Type,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
harem_ELMo+Embeddings_fasttext_skip_0_0,harem,ELMo+Embeddings,fasttext,skip,0,0,19,20,00:22:33,1353.0,67.65,0.9986341856611884,0.9987349424566746,0.9840669727248177,0.982740021574973,0.9834030495209324,2.8208765547110963,0.979565074855207,0.9817506283466287,0.8128078817733988,0.8418367346938773,0.8270676691728821,89.10446256001791,0.9772607879924953,0.9791369606003753,0.8182441700960219,0.7966611018363939,0.8073084080527329,118.54944376675587
harem_ELMo+Embeddings_fasttext_skip_1_0,harem,ELMo+Embeddings,fasttext,skip,1,0,18,20,00:26:15,1575.0,78.75,0.9985299605350944,0.9986204245021655,0.9803710674912611,0.9808985741189131,0.9806347498654692,2.67416399225259,0.9906393148775144,0.9917347142003585,0.8994845360824739,0.9112271540469972,0.9053177691309484,43.015830739339194,0.9777410881801125,0.9794671669793621,0.81067472306143,0.8063439065108514,0.808503515232625,102.51660586303134
harem_ELMo+Embeddings_fasttext_skip_2_0,harem,ELMo+Embeddings,fasttext,skip,2,0,6,20,00:23:13,1393.0,69.65,0.9987392380909111,0.9988187455986915,0.9864902122966639,0.9859465417470378,0.9862183020947681,2.8628588150352683,0.9844723473593405,0.9854308444359244,0.8559670781893002,0.8832271762208066,0.8693834900730951,37.66309827168782,0.9780712945590995,0.9798574108818011,0.8265657260839642,0.8020033388981636,0.814099305202458,62.736136809834896
harem_ELMo+Embeddings_wang2vec_cbow_1_0,harem,ELMo+Embeddings,wang2vec,cbow,1,0,19,20,00:27:56,1676.0,83.8,0.9984508045639071,0.9985751925186299,0.9838187702265372,0.9814366424535916,0.9826262626262128,2.9707698853714253,0.9892451702848039,0.9902409878510257,0.8791773778920305,0.8929503916449083,0.8860103626942503,51.173170979817705,0.9781013133208255,0.9798724202626642,0.8279421885753613,0.803338898163606,0.8154550076257762,110.81945206984034
harem_ELMo+Embeddings_wang2vec_cbow_2_0,harem,ELMo+Embeddings,wang2vec,cbow,2,0,6,20,00:22:46,1366.0,68.3,0.9987846709524999,0.998841462029486,0.985962014863749,0.9870487737668779,0.9865050950150974,2.592105314969572,0.9842806479440238,0.9852391450206077,0.8641975308641974,0.8917197452229297,0.8777429467084138,38.15112539927165,0.9781163227016886,0.9800825515947467,0.8352073085031624,0.7936560934891486,0.8139017291559165,62.89268399184605
harem_ELMo+Embeddings_wang2vec_cbow_3_0,harem,ELMo+Embeddings,wang2vec,cbow,3,0,11,20,00:23:01,1381.0,69.05,0.9989866576591792,0.9990654731745764,0.9886209699268491,0.9880855672894665,0.988353196099625,2.4087562162929506,0.9822981366459628,0.9834368530020704,0.8360277136258658,0.8894348894348891,0.8619047619047118,60.70157534281413,0.9766454033771107,0.9782814258911819,0.8091603053435115,0.8140233722871453,0.811584553928046,79.56416139962538
harem_ELMo+Embeddings_wang2vec_cbow_4_0,harem,ELMo+Embeddings,wang2vec,cbow,4,0,19,20,00:19:08,1148.0,57.4,0.9988798370672097,0.9989703552840009,0.9893704006541292,0.9856095574260114,0.9874863982589273,2.2168658489722812,0.987518573551263,0.9887072808320951,0.9022004889975548,0.884892086330935,0.893462469733606,57.52039680480957,0.9779962476547842,0.9797523452157598,0.8243935770413393,0.8056761268781302,0.8149273893954244,116.79341910020361
harem_ELMo+Embeddings_wang2vec_cbow_5_0,harem,ELMo+Embeddings,wang2vec,cbow,5,0,10,20,00:25:11,1511.0,75.55,0.9988941797747738,0.99895059917402,0.9866992399565689,0.9864314789687924,0.9865653412945625,2.6567457739764184,0.9854866538110221,0.9867045569877195,0.8780487804878047,0.8674698795180721,0.8727272727272225,51.70513947804769,0.9775609756097561,0.9795572232645403,0.8374685364976627,0.7776293823038397,0.8064404432132465,89.94663539922462
harem_ELMo+Embeddings_wang2vec_cbow_6_0,harem,ELMo+Embeddings,wang2vec,cbow,6,0,15,20,00:22:49,1369.0,68.45,0.9986659883556611,0.9987564298230739,0.9861601085481683,0.9842903575297941,0.985224345940034,2.481948553487214,0.9874251497005988,0.9885229540918163,0.8823529411764703,0.8823529411764703,0.8823529411764204,56.173684692382814,0.9776960600375234,0.9797223264540338,0.8348009862627686,0.7913188647746243,0.8124785738772212,107.43888948548515
harem_ELMo+Embeddings_wang2vec_cbow_7_0,harem,ELMo+Embeddings,wang2vec,cbow,7,0,15,20,00:22:23,1343.0,67.15,0.9988631631079545,0.9989194421620161,0.9857104340792666,0.9875742841707186,0.9866414788826918,2.3251158794415976,0.9865033222591362,0.9886835548172758,0.8946015424164522,0.8743718592964822,0.8843710292248544,56.742245165507,0.9775009380863039,0.979782363977486,0.8409664623151821,0.7786310517529216,0.8085991678224189,103.34309349419935
harem_ELMo+Embeddings_wang2vec_cbow_8_0,harem,ELMo+Embeddings,wang2vec,cbow,8,0,16,20,00:19:16,1156.0,57.8,0.9989338779907528,0.99898998967545,0.987827968623208,0.9891657638136512,0.9884964135877157,2.2280392683764445,0.9841998505391267,0.9860147325717946,0.8833746898263025,0.8725490196078429,0.877928483353834,65.23949457804362,0.9781463414634146,0.9799774859287055,0.8223661779747699,0.8053422370617697,0.8137651821861849,98.49105365321321
harem_ELMo+Embeddings_wang2vec_cbow_9_0,harem,ELMo+Embeddings,wang2vec,cbow,9,0,15,20,00:19:21,1161.0,58.05,0.9990368599367727,0.9991501705324465,0.988375236550419,0.988375236550419,0.9883752365503691,2.0043717936626564,0.9853257679514772,0.9871845040109568,0.8635235732009923,0.8678304239401494,0.8656716417909947,64.48553335666656,0.9779212007504691,0.9798724202626642,0.8332749562171629,0.7943238731218698,0.8133333333332834,103.88491678237915
harem_ELMo+Embeddings_wang2vec_skip_0_0,harem,ELMo+Embeddings,wang2vec,skip,0,0,13,20,00:22:13,1333.0,66.65,0.9989252608481484,0.9990036272446375,0.9862422444024818,0.9859762675296656,0.9861092380309683,2.5412214163746407,0.9803300185772047,0.9826248497431974,0.8188585607940444,0.8418367346938773,0.8301886792452329,77.70066299438477,0.9791369606003753,0.9808930581613509,0.8307900983384198,0.8180300500834724,0.8243606998653605,84.73203057163167
harem_ELMo+Embeddings_wang2vec_skip_1_0,harem,ELMo+Embeddings,wang2vec,skip,1,0,18,20,00:29:27,1767.0,88.35,0.9988918164033789,0.9989483563827983,0.9878640776699029,0.9854721549636803,0.9866666666666166,2.4644686801553664,0.9899422425811591,0.9910376419040032,0.8843187660668378,0.8981723237597908,0.8911917098445093,44.987701670328775,0.9780863039399624,0.9799624765478424,0.8174789915966386,0.8120200333889817,0.8147403685091628,104.14045808000385
harem_ELMo+Embeddings_wang2vec_skip_2_0,harem,ELMo+Embeddings,wang2vec,skip,2,0,14,20,00:23:12,1392.0,69.6,0.9985461484291588,0.998614297721542,0.9823885525591635,0.9837420777073574,0.983064849235803,2.8605074970357456,0.9861017923895332,0.9870602894661171,0.8591549295774646,0.9065817409766452,0.8822314049586276,50.48065319061279,0.9786416510318949,0.9804427767354597,0.826844262295082,0.808347245409015,0.8174911362484728,87.27786417727201
harem_ELMo+Embeddings_wang2vec_skip_3_0,harem,ELMo+Embeddings,wang2vec,skip,3,0,13,20,00:23:24,1404.0,70.2,0.9983336148173169,0.9984574677700839,0.9818526543878656,0.9815867858109938,0.9817197020987991,3.1998795921455567,0.9839544513457557,0.9848861283643893,0.846335697399527,0.8796068796068793,0.8626506024095884,59.977099355061846,0.9774859287054409,0.9792420262664165,0.8300586004825922,0.8040066777963272,0.8168249660786474,86.79719504770243
harem_ELMo+Embeddings_wang2vec_skip_4_0,harem,ELMo+Embeddings,wang2vec,skip,4,0,13,20,00:19:03,1143.0,57.15,0.9987893188504187,0.9988685222901109,0.9845234862883518,0.9845234862883518,0.9845234862883019,2.312391192276976,0.9870232788509163,0.9883110450718178,0.9012345679012344,0.8752997601918463,0.8880778588807284,47.10820452372233,0.9787917448405253,0.9805328330206379,0.83179802115319,0.8140233722871453,0.8228147148160149,86.59190619666622
harem_ELMo+Embeddings_wang2vec_skip_5_0,harem,ELMo+Embeddings,wang2vec,skip,5,0,18,20,00:26:35,1595.0,79.75,0.9984315407009546,0.9985443794994471,0.9826322930800543,0.9826322930800543,0.9826322930800043,3.124413669665358,0.9858926215365879,0.9870090327818939,0.8679245283018866,0.886746987951807,0.8772348033372561,57.94810409545899,0.9783714821763603,0.980172607879925,0.8310880829015544,0.803338898163606,0.8169779286926495,103.90844525931017
harem_ELMo+Embeddings_wang2vec_skip_7_0,harem,ELMo+Embeddings,wang2vec,skip,7,0,14,20,00:22:16,1336.0,66.8,0.9985930236484585,0.9987168375673942,0.9851230727616986,0.9837925445705025,0.9844573591025314,2.8540237066683485,0.987749169435216,0.9893064784053156,0.8982188295165392,0.886934673366834,0.8925410872313025,50.76682160695394,0.9778911819887429,0.9797073170731707,0.8356309650053022,0.7893155258764608,0.811813186813137,99.45200958791769
harem_ELMo+Embeddings_wang2vec_skip_8_0,harem,ELMo+Embeddings,wang2vec,skip,8,0,14,20,00:19:24,1164.0,58.2,0.99838398348072,0.9985747632086905,0.9829129373474369,0.9815817984832069,0.9822469169263629,3.256327738234801,0.9859079748051671,0.9875093413045799,0.8999999999999997,0.8823529411764703,0.8910891089108408,57.447993723551434,0.9791219512195122,0.9808030018761726,0.8283760683760684,0.8090150250417363,0.8185810810810311,87.49884079987149
harem_ELMo+Embeddings_wang2vec_skip_9_0,harem,ELMo+Embeddings,wang2vec,skip,9,0,18,20,00:19:24,1164.0,58.2,0.9984703069584037,0.9985836175540774,0.9821621621621621,0.9824276831576102,0.9822949047168036,3.0170869081656435,0.9841518293875954,0.9861083936607318,0.8638613861386136,0.8703241895261843,0.8670807453415648,72.44264256954193,0.9784315196998123,0.9802176360225141,0.8315826330532213,0.7929883138564274,0.8118270381130931,106.86847989964035
harem_ELMo+Embeddings_word2vec_cbow_0_0,harem,ELMo+Embeddings,word2vec,cbow,0,0,19,20,00:22:58,1378.0,68.9,0.9989700416461421,0.9990372128431328,0.9872972972972973,0.9851672060409924,0.986231101511829,2.1835416331053223,0.979455797180636,0.982078461370342,0.820448877805486,0.8392857142857141,0.8297604035308452,94.02866160074869,0.9771257035647279,0.9787917448405253,0.8125864453665284,0.7846410684474123,0.7983692882622229,116.65952227250585
harem_ELMo+Embeddings_word2vec_cbow_1_0,harem,ELMo+Embeddings,word2vec,cbow,1,0,18,20,00:24:40,1480.0,74.0,0.9987900444404239,0.9989031243992628,0.985756517065305,0.9868173258003766,0.9862866361924749,2.4969384552521716,0.9876518621788488,0.9886476797450707,0.8721227621483374,0.8903394255874671,0.8811369509043427,59.68673165639242,0.9781013133208255,0.9799624765478424,0.8175994605529332,0.8096828046744574,0.813621875524191,115.37936698265796
harem_ELMo+Embeddings_word2vec_cbow_2_0,harem,ELMo+Embeddings,word2vec,cbow,2,0,10,20,00:23:04,1384.0,69.2,0.9989550441834579,0.9990459099066354,0.9867549668874173,0.9853954257371177,0.9860747276988333,2.1386682955520366,0.9852391450206077,0.98629349180485,0.8608870967741934,0.9065817409766452,0.8831437435366615,42.933696015675864,0.9784765478424015,0.9803227016885554,0.8224489795918367,0.8073455759599332,0.8148272957034041,79.69253194557047
harem_ELMo+Embeddings_word2vec_cbow_3_0,harem,ELMo+Embeddings,word2vec,cbow,3,0,18,20,00:23:19,1399.0,69.95,0.9989866576591792,0.9991330293306311,0.990499457111835,0.9880855672894665,0.9892910397179926,2.0560474333061434,0.9829192546583851,0.984472049689441,0.8360655737704916,0.8771498771498769,0.8561151079136189,77.43792673746745,0.9788667917448405,0.9805328330206379,0.8199324324324324,0.8103505843071787,0.8151133501258947,102.24650940805111
harem_ELMo+Embeddings_word2vec_cbow_4_0,harem,ELMo+Embeddings,word2vec,cbow,4,0,6,20,00:19:04,1144.0,57.2,0.9989703552840009,0.9990382439465942,0.986960065199674,0.9864241107792561,0.9866920152090755,2.461705021977202,0.9862308073303616,0.987221396731055,0.8758949880668255,0.8800959232613906,0.8779904306219594,37.22427272796631,0.9775759849906192,0.9790769230769231,0.8131464798131465,0.8136894824707847,0.8134178905206443,63.743181066693
harem_ELMo+Embeddings_word2vec_cbow_5_0,harem,ELMo+Embeddings,word2vec,cbow,5,0,10,20,00:27:04,1624.0,81.2,0.9988490442553768,0.9989167475344722,0.9856134636264929,0.9853459972862958,0.9854797123082687,2.627269348379836,0.9859941134679793,0.9871105247132853,0.8609112709832132,0.8650602409638551,0.8629807692307191,50.77188307444255,0.9780412757973733,0.9799324577861164,0.8355054596688976,0.7919866444073456,0.8131642098045438,84.56134046698516
harem_ELMo+Embeddings_word2vec_cbow_6_0,harem,ELMo+Embeddings,word2vec,cbow,6,0,17,20,00:27:32,1652.0,82.6,0.998892092024193,0.9989938386750326,0.9851190476190477,0.9861863488624052,0.9856524093123487,2.0634143208223046,0.9881237524950099,0.9892215568862276,0.8799019607843135,0.8799019607843135,0.8799019607842635,52.75723775227865,0.9769455909943715,0.9789118198874296,0.8164819944598338,0.7873121869782972,0.8016318204996952,105.52514646638114
harem_ELMo+Embeddings_word2vec_cbow_7_0,harem,ELMo+Embeddings,word2vec,cbow,7,0,14,20,00:22:23,1343.0,67.15,0.9986267910808955,0.9987055817565819,0.9835179681167252,0.9832522960561858,0.9833851141428651,2.7343309079366387,0.9878529900332226,0.989202657807309,0.8838383838383835,0.8793969849246228,0.8816120906800505,49.74916496276855,0.9768405253283302,0.9787166979362101,0.8237994350282486,0.7789649415692821,0.8007551055431112,97.71909935069534
harem_ELMo+Embeddings_word2vec_cbow_8_0,harem,ELMo+Embeddings,word2vec,cbow,8,0,12,20,00:19:20,1160.0,58.0,0.9989002109799344,0.9990012120123895,0.9869918699186991,0.9864572047670639,0.9867244649146073,2.1818531418024603,0.9838795772392441,0.985694459271912,0.8908188585607938,0.8799019607843135,0.8853267570899622,66.18777453104654,0.9755497185741088,0.9773208255159475,0.8120759837177748,0.7993322203672788,0.8056537102472998,93.58630893365392
harem_ELMo+Embeddings_word2vec_cbow_9_0,harem,ELMo+Embeddings,word2vec,cbow,9,0,19,20,00:19:17,1157.0,57.85,0.998776245566723,0.9988215698049925,0.9846236849204208,0.9867531765341985,0.9856872805832608,2.1886957741217383,0.9829778908237136,0.98493445509685,0.8599999999999998,0.8578553615960097,0.8589263420723593,75.61467987298965,0.9769005628517824,0.9788217636022514,0.8292682926829268,0.7719532554257095,0.7995849904893154,119.03156666485768
harem_ELMo+Embeddings_word2vec_skip_0_0,harem,ELMo+Embeddings,word2vec,skip,0,0,17,20,00:23:34,1414.0,70.7,0.9988245040526622,0.9989028704491514,0.9841141626278944,0.9857065803667745,0.9849097278361129,1.9621785792119022,0.9817506283466287,0.9841547371871927,0.8358585858585856,0.8443877551020406,0.8401015228425893,74.81843509674073,0.9774859287054409,0.9793320825515948,0.8248879696656325,0.7989983305509182,0.8117367706919446,111.396702451526
harem_ELMo+Embeddings_word2vec_skip_1_0,harem,ELMo+Embeddings,word2vec,skip,1,0,7,20,00:25:30,1530.0,76.5,0.9986995804733527,0.9988013524363077,0.9838492597577388,0.9833198816249664,0.9835844994617369,2.3265846760582125,0.9885480979884486,0.9896434973112925,0.8921052631578945,0.8851174934725846,0.8885976408911685,38.0968861579895,0.9772157598499062,0.9791669793621013,0.8267605633802817,0.7839732888146912,0.8047986289631035,74.7912034538557
harem_ELMo+Embeddings_word2vec_skip_2_0,harem,ELMo+Embeddings,word2vec,skip,2,0,14,20,00:22:22,1342.0,67.1,0.9989664023988551,0.9990572681220327,0.987012987012987,0.9842931937172775,0.9856512141279853,2.2124536858676973,0.9856225438512413,0.9866768906354836,0.8582995951417002,0.9002123142250529,0.8787564766838877,57.49647871653239,0.9779812382739212,0.9797223264540338,0.8251028806584362,0.803338898163606,0.8140754525460505,96.91653955657527
harem_ELMo+Embeddings_word2vec_skip_3_0,harem,ELMo+Embeddings,word2vec,skip,3,0,18,20,00:23:23,1403.0,70.15,0.9987502111129877,0.9988740640657546,0.9867208672086721,0.9859193067966423,0.9863199241500247,2.891219510710729,0.984575569358178,0.9857142857142858,0.846335697399527,0.8796068796068793,0.8626506024095884,76.02843297322592,0.9782514071294559,0.9801125703564728,0.8316008316008316,0.8013355592654424,0.8161877231762806,112.61783169800381
harem_ELMo+Embeddings_word2vec_skip_4_0,harem,ELMo+Embeddings,word2vec,skip,4,0,13,20,00:19:12,1152.0,57.6,0.9986422267481331,0.9987666892962208,0.9845150774246129,0.9839804507195221,0.9842476914719761,2.8250524458934123,0.9847449232293215,0.9856364536899456,0.8729016786570741,0.8729016786570741,0.8729016786570242,42.49602877298991,0.9764953095684803,0.9780712945590995,0.8023333333333333,0.8036727879799667,0.8030025020850209,91.46285133541755
harem_ELMo+Embeddings_word2vec_skip_5_0,harem,ELMo+Embeddings,word2vec,skip,5,0,10,20,00:28:07,1687.0,84.35,0.998860328135226,0.9989618830538692,0.9861488321564367,0.9853459972862958,0.9857472512555492,2.3023877139689763,0.9856896376738049,0.986806048919111,0.8689320388349512,0.8626506024096383,0.8657799274485593,51.1821652730306,0.9787016885553471,0.9807579737335835,0.8513610315186246,0.7936560934891486,0.8214964575772786,86.38815345404284
harem_ELMo+Embeddings_word2vec_skip_6_0,harem,ELMo+Embeddings,word2vec,skip,6,0,8,20,00:29:41,1781.0,89.05,0.9987903453733536,0.9988807868407665,0.9853658536585366,0.9848320693391116,0.9850988891898714,2.215730339399914,0.9880239520958084,0.9889221556886227,0.8638497652582158,0.9019607843137253,0.8824940047961131,40.40430920918782,0.9782814258911819,0.9800675422138837,0.8181511470985156,0.8096828046744574,0.8138949488168656,70.54496383666992
harem_ELMo+Embeddings_word2vec_skip_7_0,harem,ELMo+Embeddings,word2vec,skip,7,0,12,20,00:22:26,1346.0,67.3,0.9990770235133888,0.9991220467566381,0.9886302111532215,0.9864937871420854,0.987560843699247,1.9885317735485177,0.9881644518272426,0.9896179401993356,0.8872180451127817,0.8894472361809043,0.8883312421580426,41.40375258127848,0.9777110694183865,0.9794971857410881,0.8276944541332403,0.7923205342237062,0.8096212896621814,89.3221658850616
harem_ELMo+Embeddings_word2vec_skip_8_0,harem,ELMo+Embeddings,word2vec,skip,8,0,12,20,00:19:21,1161.0,58.05,0.9989226556538133,0.99898998967545,0.9891363389462249,0.9864572047670639,0.9877949552481192,2.4485161105421054,0.9850539126721469,0.9867620369381872,0.8972431077694233,0.8774509803921566,0.8872366790581901,56.823066329956056,0.9772157598499062,0.97906191369606,0.8332748332748333,0.7926544240400668,0.8124572210814012,84.8610966070643
harem_ELMo+Embeddings_word2vec_skip_9_0,harem,ELMo+Embeddings,word2vec,skip,9,0,16,20,00:19:12,1152.0,57.6,0.9986629349710492,0.9988329008645599,0.9840238288654211,0.9824276831576102,0.9832251082250583,2.5838879697970043,0.9834670318919977,0.9852279397378204,0.8671679197994985,0.8628428927680796,0.8649999999999498,78.2475643157959,0.9769906191369606,0.9788067542213884,0.8361299535880042,0.7819699499165276,0.8081435472739322,114.31966577385957
harem_ELMo+Embeddings_fasttext_skip_3_0,harem,ELMo+Embeddings,fasttext,skip,3,0,19,20,00:23:20,1400.0,70.0,0.9988515453470698,0.9989416202218094,0.9853817000541418,0.9856485242350392,0.9855150940841519,2.7061911302604784,0.9854037267080745,0.9866459627329193,0.8490566037735847,0.8845208845208843,0.8664259927797332,71.37813529968261,0.9781463414634146,0.9799174484052533,0.8239145416953825,0.798330550918197,0.8109208071900468,110.90618399853976
harem_ELMo+Embeddings_wang2vec_cbow_0_0,harem,ELMo+Embeddings,wang2vec,cbow,0,0,17,20,00:22:31,1351.0,67.55,0.999014822444136,0.9991043840401236,0.9899972965666396,0.9875943905070119,0.988794383691053,2.017697452525817,0.9803300185772047,0.9828434050923396,0.8181818181818179,0.8494897959183672,0.8335419274092114,85.92352492014567,0.9783564727954972,0.980172607879925,0.8200275292498279,0.7956594323873122,0.8076597186916973,99.67869787396126
harem_ELMo+Embeddings_wang2vec_skip_6_0,harem,ELMo+Embeddings,wang2vec,skip,6,0,16,20,00:23:06,1386.0,69.3,0.9986885987225143,0.9988242609236335,0.9840151720400976,0.9837486457204767,0.9838818908302358,2.8550475977027596,0.9880239520958084,0.9889221556886227,0.8690476190476188,0.8946078431372546,0.8816425120772445,51.61606814066569,0.9776060037523452,0.9793020637898686,0.8116137744767049,0.8026711185308848,0.8071176766828441,97.62354631244011
harem_ELMo+Embeddings_fasttext_skip_4_0,harem,ELMo+Embeddings,fasttext,skip,4,0,15,20,00:19:13,1153.0,57.65,0.9986988006336275,0.9987780040733197,0.9861413043478261,0.9853380396415965,0.9857395083525237,2.4635597712068416,0.9874195146111937,0.9885091629519565,0.8891566265060239,0.884892086330935,0.8870192307691807,46.560529963175455,0.97753095684803,0.9792870544090057,0.8135994587280109,0.8030050083472454,0.8082675180641409,93.45484280136397
harem_ELMo+Embeddings_fasttext_skip_5_0,harem,ELMo+Embeddings,fasttext,skip,5,0,13,20,00:24:58,1498.0,74.9,0.9986797860576381,0.9987700570964321,0.9826275787187839,0.9823609226594301,0.9824942325959604,2.734160921327881,0.9851821780168477,0.9861970973307622,0.8534883720930231,0.8843373493975901,0.8686390532543877,57.36357053120931,0.9780712945590995,0.9795121951219512,0.8130405854956753,0.8160267111853089,0.8145309115146975,88.17357680482685
harem_ELMo+Embeddings_fasttext_skip_6_0,harem,ELMo+Embeddings,fasttext,skip,6,0,15,20,00:22:37,1357.0,67.85,0.9984172743202758,0.9985077157876887,0.9807535917592843,0.9799566630552546,0.9803549654517859,3.2638178114959997,0.988622754491018,0.9897205588822355,0.8829268292682925,0.887254901960784,0.885085574572077,44.14635683695475,0.9781613508442777,0.9800375234521576,0.8322916666666667,0.8003338898163606,0.81599999999995,94.69276584769194
harem_ELMo+Embeddings_fasttext_skip_7_0,harem,ELMo+Embeddings,fasttext,skip,7,0,13,20,00:25:19,1519.0,75.95,0.9988969305403915,0.9989757212160778,0.9872766648619383,0.9851431658562939,0.9862087614926488,2.7056606264034313,0.9889950166112956,0.9902408637873754,0.8891625615763544,0.9070351758793967,0.8980099502487061,44.75618330637614,0.9774409005628518,0.979392120075047,0.8129667345553293,0.7996661101836394,0.8062615721258549,91.62603380994976
harem_ELMo+Embeddings_fasttext_skip_8_0,harem,ELMo+Embeddings,fasttext,skip,8,0,8,20,00:19:32,1172.0,58.6,0.998686986578085,0.9987655429366611,0.9858887381275441,0.9840195016251354,0.9849532330215034,2.780073647929439,0.9844133660723817,0.9861214903384221,0.8814814814814812,0.8749999999999998,0.8782287822877727,50.350829188028975,0.9773058161350844,0.979046904315197,0.8234683281412254,0.7943238731218698,0.8086335825968229,72.423162478321
harem_ELMo+Embeddings_fasttext_skip_9_0,harem,ELMo+Embeddings,fasttext,skip,9,0,18,20,00:19:25,1165.0,58.25,0.9984703069584037,0.9985609554349427,0.9805300162249865,0.980264936469316,0.9803974584290429,2.858489590015874,0.9827822343963999,0.9848366268831931,0.8495145631067959,0.8728179551122192,0.8610086100860506,80.91573572158813,0.978326454033771,0.9800075046904315,0.818735204599256,0.808347245409015,0.813508064516079,106.94326952268493
harem_ELMo+Embeddings_glove_0_0,harem,ELMo+Embeddings,glove,No,0,0,17,20,00:22:30,1350.0,67.5,0.9984886480677085,0.9986117952621916,0.9840583626047015,0.982200647249191,0.9831286273450709,3.170678776813977,0.9800021855534914,0.9819691836957709,0.8068459657701709,0.8418367346938773,0.8239700374531334,77.20641562143962,0.9779962476547842,0.9797073170731707,0.818735204599256,0.808347245409015,0.813508064516079,96.52245158069539
harem_ELMo+Embeddings_glove_1_0,harem,ELMo+Embeddings,glove,No,1,0,18,20,00:27:12,1632.0,81.6,0.9986204245021655,0.9986769644815849,0.9838362068965517,0.9825127791229487,0.9831740476510471,2.9207742651229474,0.9894443337980482,0.9905397331208923,0.8772378516624039,0.8955613577023496,0.8863049095606732,44.02593409220378,0.9777560975609756,0.9795422138836773,0.8177554438860971,0.815025041736227,0.8163879598661709,102.93337363117146
harem_ELMo+Embeddings_glove_2_0,harem,ELMo+Embeddings,glove,No,2,0,11,20,00:23:04,1384.0,69.2,0.9986938052293224,0.9988187455986915,0.9821084503165428,0.9831909616974374,0.9826494078765681,2.945660199970007,0.9857183935588997,0.9866768906354836,0.8711656441717789,0.9044585987261144,0.8874999999999498,46.956154123942056,0.9769455909943715,0.9785515947467167,0.8288973384030418,0.8006677796327212,0.8145380434782109,81.10554611457968
harem_ELMo+Embeddings_glove_3_0,harem,ELMo+Embeddings,glove,No,3,0,15,20,00:23:47,1427.0,71.35,0.9984799864887688,0.9986263581602207,0.9826558265582656,0.9818575683725969,0.98225653528371,3.2236965430427844,0.9860248447204969,0.9870600414078675,0.8598574821852729,0.8894348894348891,0.8743961352656503,60.62117659250895,0.9792720450281426,0.9811482176360226,0.834659287443791,0.8056761268781302,0.8199116547739902,92.36281812415933
harem_ELMo+Embeddings_glove_4_0,harem,ELMo+Embeddings,glove,No,4,0,8,20,00:19:08,1148.0,57.4,0.9985403937542431,0.9986761710794297,0.9837045084193373,0.9834374151506924,0.9835709436523601,3.2283893238141466,0.9858345715700843,0.987221396731055,0.8856447688564475,0.8729016786570741,0.8792270531400465,38.62815291086833,0.9765703564727954,0.9784615384615385,0.8001988071570576,0.8063439065108514,0.8032596041908697,75.65277854451594
harem_ELMo+Embeddings_glove_5_0,harem,ELMo+Embeddings,glove,No,5,0,9,20,00:24:46,1486.0,74.3,0.9985105278598994,0.9986233666583918,0.9815668202764977,0.9826322930800543,0.9820992676972649,3.213356902544845,0.9873135085760683,0.9881254440271998,0.8680555555555554,0.9036144578313251,0.8854781582053809,43.07247943878174,0.9788217636022514,0.9805178236397749,0.8377816291161179,0.8070116861435727,0.8221088435373651,75.34962017581148
harem_ELMo+Embeddings_glove_6_0,harem,ELMo+Embeddings,glove,No,6,0,16,20,00:22:25,1345.0,67.25,0.9985868520716749,0.9986433779888079,0.9840065058281378,0.9832069339111592,0.9836065573769992,3.2801020322506553,0.9861277445109781,0.9871257485029941,0.8538283062645009,0.9019607843137253,0.8772348033372561,50.584115219116214,0.9772007504690432,0.9789118198874296,0.8033707865168539,0.811686143572621,0.8075070586280849,88.2549654132915
harem_ELMo+Embeddings_glove_7_0,harem,ELMo+Embeddings,glove,No,7,0,12,20,00:23:52,1432.0,71.6,0.9988856747295791,0.9989081863512038,0.9875776397515528,0.9878444084278768,0.987711006076925,2.91436142930344,0.9871262458471761,0.9887873754152824,0.8855721393034823,0.894472361809045,0.8899999999999498,45.13203976949056,0.9764803001876172,0.9784015009380863,0.8123306233062331,0.8006677796327212,0.806457037161544,86.09925811695602
harem_ELMo+Embeddings_glove_8_0,harem,ELMo+Embeddings,glove,No,8,0,13,20,00:19:26,1166.0,58.3,0.9985635408717511,0.9986757642411456,0.9840021691973969,0.9829360780065005,0.9834688346882969,2.87499553287652,0.9828119995729689,0.9844133660723817,0.8796068796068793,0.8774509803921566,0.8785276073619129,59.91138292948405,0.9782514071294559,0.9799324577861164,0.8276338514680484,0.8,0.8135823429541097,84.0627537583405
