Training_ID,Model,Representation,Embedding,Embedding_Type,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
harem-ft_ELMo_7_1,harem-ft,ELMo,No,No,7,1,4,5,00:04:47,287.0,57.4,0.9878887475659309,0.9889130263498531,0.8756191524490919,0.8595353862776878,0.8675027262813024,26.624310803057543,0.9851536544850499,0.9866071428571429,0.845208845208845,0.8643216080402008,0.8546583850931175,32.21353998184204,0.9762851782363977,0.9782213883677299,0.8041132838840189,0.7963272120200334,0.8002013085052344,58.79666147591933
harem-ft_ELMo_7_2,harem-ft,ELMo,No,No,7,2,4,5,00:04:49,289.0,57.8,0.9876636313496843,0.9886991659444188,0.8721825178669599,0.8571042679632631,0.8645776566756993,26.8226466712667,0.9856727574750831,0.9873338870431894,0.8546798029556648,0.8718592964824118,0.8631840796019399,31.522925249735515,0.9769906191369606,0.9789418386491557,0.8121191604603927,0.8010016694490818,0.8065221045553376,58.6658496046966
harem-ft_ELMo_7_3,harem-ft,ELMo,No,No,7,3,3,5,00:04:47,287.0,57.4,0.9879900498632419,0.9890368402687888,0.8750342559605372,0.862506753106429,0.8687253434906317,26.619727396253328,0.9866071428571429,0.9881644518272426,0.8617283950617282,0.8768844221105525,0.8692403486923532,35.50998338063558,0.9767054409005629,0.9785515947467167,0.7887186175415716,0.8076794657762938,0.7980864401187228,57.68210364287754
harem-ft_ELMo_7_4,harem-ft,ELMo,No,No,7,4,3,5,00:04:48,288.0,57.6,0.9881813986470516,0.9891043751336628,0.8761329305135952,0.8616963803349541,0.8688546915429162,26.501950511291845,0.9865033222591362,0.9880606312292359,0.8578431372549017,0.8793969849246228,0.8684863523572698,34.65150801340739,0.9767354596622889,0.9785666041275798,0.7919397116644823,0.8070116861435727,0.7994046634694392,57.45473359215934
harem-ft_ELMo_8_0,harem-ft,ELMo,No,No,8,0,3,5,00:04:53,293.0,58.6,0.9884073259415541,0.989316335233649,0.876243093922652,0.8591549295774648,0.8676148796498406,24.743994545580737,0.9828119995729689,0.9840930927724992,0.8483412322274879,0.8774509803921566,0.8626506024095884,44.98539269765218,0.975234521575985,0.9769155722326454,0.7732125525719832,0.7979966611018364,0.7854091357212777,57.21225717832457
harem-ft_ELMo_8_1,harem-ft,ELMo,No,No,8,1,4,5,00:04:48,288.0,57.6,0.9881941015397047,0.9890918884948602,0.8717032967032967,0.8594257854821236,0.8655210038188261,24.74202143256344,0.9843066083057542,0.985694459271912,0.8700980392156861,0.8700980392156861,0.8700980392156361,43.06162700653076,0.9774709193245779,0.9793170731707317,0.8174657534246575,0.7969949916527546,0.8071005917159264,59.52643747149774
harem-ft_ELMo_8_2,harem-ft,ELMo,No,No,8,2,3,5,00:04:50,290.0,58.0,0.9885756609956458,0.9894622256138619,0.8792723263506064,0.8640303358613218,0.8715846994535019,24.615805362587544,0.9823849685064588,0.9836660617059891,0.8479809976247028,0.8749999999999998,0.861278648974618,46.11488571166992,0.9750994371482177,0.976765478424015,0.7703441621100032,0.7996661101836394,0.7847313237220995,57.57039874004868
harem-ft_ELMo_8_3,harem-ft,ELMo,No,No,8,3,4,5,00:04:50,290.0,58.0,0.9882165462135836,0.989035776810163,0.8711538461538462,0.8588840736728061,0.864975450081783,24.85857599528868,0.9847336393722643,0.9862282481050496,0.876543209876543,0.8700980392156861,0.8733087330872809,43.35092709859212,0.9777560975609756,0.9796923076923076,0.8182758620689655,0.7923205342237062,0.805089058524123,60.165977194624126
harem-ft_ELMo_8_4,harem-ft,ELMo,No,No,8,4,3,5,00:04:50,290.0,58.0,0.9882726578982808,0.9891480001795574,0.8722587719298246,0.861863488624052,0.8670299727519937,24.916677350428568,0.9822782107398313,0.9836660617059891,0.8459715639810425,0.8749999999999998,0.8602409638553715,45.94615071614583,0.9749643527204502,0.9766604127579738,0.7711891717692556,0.7989983305509182,0.7848474909805996,57.7791726454249
harem-ft_ELMo_9_0,harem-ft,ELMo,No,No,9,0,4,5,00:04:48,288.0,57.6,0.9890995206961803,0.9900853228785423,0.8891334250343879,0.8737496620708299,0.8813744205071766,24.291386412150825,0.9788691058501272,0.9810213265505772,0.8068459657701709,0.822942643391521,0.8148148148147646,50.694560408592224,0.9769606003752345,0.978686679174484,0.8151114206128134,0.781636060100167,0.7980228396113358,60.44750762435625
harem-ft_ELMo_9_1,harem-ft,ELMo,No,No,9,1,4,5,00:04:44,284.0,56.8,0.9892921487088258,0.9901419781763793,0.8918770581778266,0.8786158421194917,0.8851967860546961,24.308863636273056,0.9796517315593817,0.981706124046175,0.803874092009685,0.8279301745635907,0.8157248157247655,51.08585375547409,0.976765478424015,0.9785065666041276,0.8111304347826087,0.7786310517529216,0.7945485519590643,59.872512808385885
harem-ft_ELMo_9_2,harem-ft,ELMo,No,No,9,2,4,5,00:04:46,286.0,57.2,0.9891108517557476,0.9900060054615707,0.8887358854310108,0.8723979453906461,0.8804911323328286,24.592152047513135,0.9795539033457249,0.981706124046175,0.8082524271844658,0.8304239401496257,0.8191881918818686,50.48373520374298,0.9764502814258912,0.9782514071294559,0.8109798471160529,0.7792988313856427,0.7948237697939226,60.9441698677135
harem-ft_ELMo_9_3,harem-ft,ELMo,No,No,9,3,4,5,00:04:45,285.0,57.0,0.9890088722196413,0.9899380191041665,0.8843724251579237,0.8705055420383887,0.8773841961852362,24.305005141158603,0.9792604187047544,0.9814126394052045,0.8053527980535278,0.8254364089775559,0.8152709359605409,50.31089460849762,0.9764803001876172,0.9782814258911819,0.8076923076923077,0.778297161936561,0.7927223261349611,61.14396012054299
harem-ft_ELMo_9_4,harem-ft,ELMo,No,No,9,4,4,5,00:04:47,287.0,57.4,0.9892015002322867,0.9901533092359467,0.8909691629955947,0.874831035414977,0.8828263538398082,24.293032290330572,0.9793582469184112,0.9816082958325181,0.8063725490196076,0.820448877805486,0.8133498145858584,50.83494693040848,0.9768705440900562,0.978686679174484,0.8162692847124825,0.7772954924874791,0.7963057978449988,61.295531425835954
harem-ft_ELMo+CNN_4_2,harem-ft,ELMo+CNN,No,No,4,2,3,5,00:05:20,320.0,64.0,0.9878705589499887,0.9889907218827789,0.8757592490336831,0.8612544121639968,0.8684462696782527,25.933540347796768,0.9824665676077265,0.984051510648836,0.8455882352941174,0.8273381294964026,0.8363636363635862,45.543912442525226,0.9776960600375234,0.9794821763602252,0.8097826086956522,0.7959933222036728,0.8028287590502953,54.444778361410464
harem-ft_ELMo+CNN_0_0,harem-ft,ELMo+CNN,No,No,0,0,3,5,00:04:42,282.0,56.4,0.9890734852895079,0.9900698580448704,0.8831239759694156,0.872168284789644,0.8776119402984575,24.070965877219813,0.9760681892689324,0.9786908534586384,0.7974999999999998,0.8137755102040813,0.8055555555555053,54.431800079345706,0.9766303939962476,0.9784765478424015,0.8114782608695652,0.7789649415692821,0.7948892674616195,57.41625541111208
harem-ft_ELMo+CNN_0_1,harem-ft,ELMo+CNN,No,No,0,1,3,5,00:05:10,310.0,62.0,0.9890510948905109,0.9900474676458735,0.8801416507763552,0.8713592233009708,0.8757284184848395,23.723820926538153,0.976942410665501,0.979565074855207,0.7876543209876541,0.8137755102040813,0.8005018820576663,54.77650254567464,0.976780487804878,0.978656660412758,0.8095238095238095,0.78330550918197,0.7961988800271008,56.72610706203389
harem-ft_ELMo+CNN_0_2,harem-ft,ELMo+CNN,No,No,0,2,3,5,00:05:12,312.0,62.4,0.9893645604764677,0.9902937620348394,0.8841646225129463,0.8748651564185544,0.8794903077131127,23.765360011983272,0.975521800896077,0.978144465085783,0.7871287128712869,0.8112244897959181,0.7989949748743216,55.46912021636963,0.9769155722326454,0.9787166979362101,0.8129322268326418,0.784974958263773,0.7987090198742494,56.53316240040761
harem-ft_ELMo+CNN_0_3,harem-ft,ELMo+CNN,No,No,0,3,3,5,00:05:13,313.0,62.6,0.9893421700774708,0.990282566835341,0.884741144414169,0.8756742179072277,0.8801843317971851,23.65177081236199,0.9757403562452192,0.9784722981094962,0.7874999999999998,0.8035714285714284,0.7954545454544953,55.61337712605794,0.9770956848030019,0.9789568480300188,0.8197879858657244,0.7746243739565943,0.7965665236051003,56.92696952819824
harem-ft_ELMo+CNN_0_4,harem-ft,ELMo+CNN,No,No,0,4,3,5,00:05:14,314.0,62.8,0.9891742420849939,0.990159419640858,0.8812312721329338,0.872437971952535,0.8768125762297915,23.982558284232866,0.976942410665501,0.9797836302043492,0.7954545454545452,0.8035714285714284,0.7994923857867519,55.114826901753744,0.9769005628517824,0.9787016885553471,0.8171967843411395,0.7806343906510852,0.798497267759513,56.89105499015664
harem-ft_ELMo+CNN_1_0,harem-ft,ELMo+CNN,No,No,1,0,4,5,00:04:40,280.0,56.0,0.9885336921737361,0.989460947836215,0.8797918948521358,0.864406779661017,0.8720314832405527,24.96715331789273,0.9859589723162716,0.9871539533957379,0.8471502590673573,0.8537859007832895,0.850455136540912,30.28148234685262,0.9776810506566604,0.9796322701688556,0.8278745644599304,0.7933222036727879,0.8102301790280831,57.53433849226754
harem-ft_ELMo+CNN_1_1,harem-ft,ELMo+CNN,No,No,1,1,4,5,00:05:13,313.0,62.6,0.9883188402519422,0.9893026358938405,0.8769483182936834,0.8627925746569814,0.8698128559804219,25.081069209682408,0.9852619000199163,0.9864568810993826,0.833333333333333,0.8485639686684071,0.8408796895212951,31.91061477661133,0.9773658536585366,0.9791519699812383,0.8156100886162236,0.7989983305509182,0.8072187552706533,56.46940747297035
harem-ft_ELMo+CNN_1_2,harem-ft,ELMo+CNN,No,No,1,2,4,5,00:05:12,312.0,62.4,0.9880700643424966,0.9890651679802789,0.8749317312943746,0.8619854721549637,0.8684103537064143,25.334769199143594,0.9854610635331608,0.9868552081258714,0.8461538461538459,0.8616187989556133,0.8538163001293159,32.308850860595705,0.9777711069418387,0.9795872420262665,0.8116970926301555,0.801669449081803,0.8066521081806993,56.405025590140866
harem-ft_ELMo+CNN_1_3,harem-ft,ELMo+CNN,No,No,1,3,4,5,00:05:11,311.0,62.2,0.988443228206665,0.9893817918650277,0.873335145419951,0.864406779661017,0.8688480259599284,25.2113971212017,0.9861581358295161,0.9873531169089823,0.8475452196382427,0.8563968668407308,0.8519480519480018,31.66158701578776,0.9788517823639775,0.9806078799249531,0.8279310344827586,0.801669449081803,0.8145886344359128,56.66306672905976
harem-ft_ELMo+CNN_1_4,harem-ft,ELMo+CNN,No,No,1,4,4,5,00:05:16,316.0,63.2,0.988024832358961,0.9890425519885111,0.8750342559605372,0.8590260963142319,0.8669562856366593,25.115027897393524,0.9858593905596494,0.9871539533957379,0.8449612403100772,0.8537859007832895,0.8493506493505991,31.012783527374268,0.978326454033771,0.9802476547842401,0.831991599579979,0.7936560934891486,0.8123718386875782,56.90840064354663
harem-ft_ELMo+CNN_2_0,harem-ft,ELMo+CNN,No,No,2,0,4,5,00:04:47,287.0,57.4,0.9883010381408873,0.9892210535880602,0.8784049424319011,0.8619454395150179,0.8700973574408402,24.055525217483293,0.9787213648998371,0.9799674110993961,0.8099999999999998,0.859872611464968,0.8341915550977872,47.5803419748942,0.9762101313320826,0.9779212007504691,0.7958500669344043,0.7939899833055092,0.794918936988083,57.0389273841426
harem-ft_ELMo+CNN_2_1,harem-ft,ELMo+CNN,No,No,2,1,3,5,00:05:08,308.0,61.6,0.9882556052792986,0.9892437700188547,0.8746151693254968,0.8611187655001378,0.8678144959732907,23.87781690127814,0.9799674110993961,0.9810217578836384,0.821576763485477,0.8407643312101909,0.8310598111227202,47.08159879048665,0.9761050656660413,0.9780262664165104,0.805117420259376,0.7669449081803005,0.7855677154582263,55.96179270294478
