,Training_ID,Scenario,Model,Embedding,Batch_Size,ELMo_Dropout,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
18,selective_harem_wang2vec_64_0_4_0,selective,harem,wang2vec,64,0,4,0,21,46,00:50:19,3019.0,65.6304347826087,0.999581353247341,0.9996039828015388,0.9948439620081411,0.995384197664947,0.9951140065146079,1.9185038725498007,0.9885091629519565,0.9894997523526499,0.9057971014492752,0.8992805755395681,0.9025270758122241,77.40469169616699,0.9783564727954972,0.9801125703564728,0.8236092265943012,0.8106844741235393,0.8170957428907458,183.23935512326798
19,selective_harem_wang2vec_64_0_5_0,selective,harem,wang2vec,64,0,5,0,24,49,00:53:16,3196.0,65.22448979591837,0.9995486448060301,0.9995824964455778,0.9945681694731124,0.9937584803256445,0.9941631600379575,2.0936244548812732,0.9876179843702426,0.9883284278899828,0.8648018648018646,0.8939759036144576,0.8791469194312295,106.82393980026245,0.9781613508442777,0.9799624765478424,0.8266574585635359,0.7993322203672788,0.8127652351043466,221.44210441157503
20,selective_harem_wang2vec_64_0_7_0,selective,harem,wang2vec,64,0,7,0,22,47,00:50:26,3026.0,64.38297872340425,0.9996735814864424,0.9996960931080671,0.9959437533802055,0.9948676391139925,0.9954054054053555,1.4898095998301435,0.9880606312292359,0.9894102990033222,0.8957816377171214,0.9070351758793967,0.9013732833957051,92.24038791656494,0.978296435272045,0.9800975609756097,0.8284126432789163,0.7963272120200334,0.812053115423852,197.67990396607598
21,selective_harem_wang2vec_64_0_8_0,selective,harem,wang2vec,64,0,8,0,12,37,00:43:01,2581.0,69.75675675675676,0.9997194415765139,0.9997306639134533,0.9959404600811907,0.9967497291440953,0.9963449302828794,1.6356411150364734,0.9860147325717946,0.9876160990712074,0.898009950248756,0.8848039215686272,0.8913580246913079,98.01267957687378,0.9780112570356473,0.9798874296435272,0.828847481021394,0.8020033388981636,0.8152044798913465,157.82716394820304
22,selective_harem_wang2vec_64_0_9_0,selective,harem,wang2vec,64,0,9,0,12,37,00:40:44,2444.0,66.05405405405405,0.9994221159620637,0.9994674402003332,0.9929672707600757,0.9924303865909705,0.9926987560843199,2.3469746320772527,0.9838583447466249,0.9859127372334181,0.8688118811881186,0.8753117206982541,0.8720496894409435,106.97680282592773,0.9773958724202627,0.9792420262664165,0.8234283751288217,0.8003338898163606,0.8117168980697096,154.70823640643425
23,selective_harem_word2vec_64_0_0_0,selective,harem,word2vec,64,0,0,0,55,75,01:21:46,4906.0,65.41333333333333,0.9998096816085262,0.9998432672070217,0.9986512004316158,0.9983818770226537,0.9985165205663694,0.5647188915189967,0.9802207409026336,0.9827341274177686,0.8257575757575755,0.8341836734693875,0.82994923857863,237.3112177848816,0.9779662288930582,0.9798273921200751,0.8298093587521663,0.7993322203672788,0.8142857142856644,314.0131867966562
24,selective_harem_word2vec_64_0_1_0,selective,harem,word2vec,64,0,1,0,18,43,00:48:02,2882.0,67.02325581395348,0.9997512240905544,0.9997512240905544,0.9970398277717977,0.9967715899919289,0.9969056908381042,1.4094258503182167,0.9895439155546704,0.9906393148775144,0.9112903225806449,0.8851174934725846,0.8980132450330625,72.33936929702759,0.977515947467167,0.9794821763602252,0.8386866523911491,0.7846410684474123,0.8107641883732466,193.75824669172178
25,selective_harem_word2vec_64_0_2_0,selective,harem,word2vec,64,0,2,0,32,57,01:02:06,3726.0,65.36842105263158,0.9998182685536449,0.9998296267690421,0.9983457402812241,0.9977955359603197,0.9980705622932246,0.8507176876457324,0.987251988881434,0.9883063356656763,0.8848614072494667,0.8811040339702758,0.8829787234042051,135.1274175643921,0.9779212007504691,0.9799024390243902,0.8555970149253731,0.7656093489148581,0.8081057268721968,283.9648481764883
26,selective_harem_word2vec_64_0_3_0,selective,harem,word2vec,64,0,3,0,28,53,00:57:43,3463.0,65.33962264150944,0.9995271069076169,0.9995721443449868,0.9948648648648649,0.9967506092607636,0.9958068443121373,1.6203355123358432,0.9847826086956522,0.9856107660455486,0.8418604651162789,0.8894348894348891,0.8649940262842988,136.77077865600586,0.9778611632270169,0.9795572232645403,0.8134628265237777,0.8110183639398998,0.8122387560608094,226.40186666092782
27,selective_harem_word2vec_64_0_4_0,selective,harem,word2vec,64,0,4,0,22,47,00:51:57,3117.0,66.31914893617021,0.9996039828015388,0.9996266123557366,0.9948481561822126,0.9961987510181917,0.9955229955229455,1.7193735360876838,0.986627043090639,0.9874195146111937,0.8932038834951453,0.8824940047961628,0.8878166465620728,98.82218027114868,0.9783114446529081,0.980172607879925,0.8253859348198971,0.803338898163606,0.8142131979694931,206.07489726228533
28,selective_harem_word2vec_64_0_5_0,selective,harem,word2vec,64,0,5,0,25,50,00:54:00,3240.0,64.8,0.9997179030037688,0.9997404707634673,0.996202874966097,0.9967435549525102,0.9964731416168789,1.62064517903795,0.9862985892621536,0.9875164924388511,0.8618266978922714,0.886746987951807,0.8741092636579071,128.06139755249023,0.9785215759849906,0.9803827392120075,0.8287388008270159,0.8030050083472454,0.8156689842292192,229.8181649693903
29,selective_harem_word2vec_64_0_6_0,selective,harem,word2vec,64,0,6,0,34,59,01:03:29,3809.0,64.55932203389831,0.9997625911480413,0.9997852015148946,0.9972907071254402,0.997020585048754,0.9971556277935298,1.7339421916308242,0.9900199600798403,0.9909181636726547,0.8948655256723714,0.8970588235294115,0.8959608323132913,110.14051675796509,0.9785966228893058,0.9803977485928705,0.8340306834030683,0.7986644407345576,0.8159645232815464,254.2190274292568
30,selective_harem_word2vec_64_0_7_0,selective,harem,word2vec,64,0,7,0,45,70,01:15:10,4510.0,64.42857142857143,0.9998086512161903,0.9998424186486273,0.9973031283710896,0.9989195029713668,0.998110661268506,0.6641776038250372,0.9880606312292359,0.9894102990033222,0.8927680798004985,0.8994974874371857,0.8961201501876844,135.99524927139282,0.9781463414634146,0.9799774859287055,0.8273830155979203,0.7969949916527546,0.811904761904712,286.03429758323813
31,selective_harem_word2vec_64_0_8_0,selective,harem,word2vec,64,0,8,0,18,43,00:47:46,2866.0,66.65116279069767,0.9995735511963011,0.9996072182071194,0.9951272333513806,0.9956663055254604,0.9953966964526986,1.78466940154113,0.9846268816056368,0.9861214903384221,0.8905472636815918,0.8774509803921566,0.8839506172839005,124.06406021118164,0.9780562851782364,0.9798874296435272,0.8260570642832589,0.8023372287145242,0.8140243902438525,194.23861690737166
32,selective_harem_word2vec_64_0_9_0,selective,harem,word2vec,64,0,9,0,19,44,00:47:47,2867.0,65.1590909090909,0.999433447021631,0.9994787712599005,0.9951338199513382,0.9951338199513382,0.9951338199512882,2.2621153559146534,0.9825865779690863,0.9851301115241635,0.8606965174129351,0.8628428927680796,0.8617683686176334,143.52321219444275,0.9788667917448405,0.9807429643527205,0.8362877997914494,0.803338898163606,0.819482288828288,184.17108902841244
33,selective_harem_glove_64_0_5_0,selective,harem,glove,64,0,5,0,73,75,01:20:46,4846.0,64.61333333333333,0.9998307418022613,0.9998533095619598,0.9989133387666395,0.9978290366350068,0.9983708932934607,0.608765174732057,0.9865015731249366,0.9876179843702426,0.8735083532219569,0.8819277108433733,0.8776978417265686,166.50571537017822,0.9789868667917448,0.9807879924953096,0.8336221837088388,0.8030050083472454,0.8180272108843039,315.7401173429669
34,selective_harem_glove_64_0_6_0,selective,harem,glove,64,0,6,0,18,43,00:46:55,2815.0,65.46511627906976,0.9992538578938444,0.9992877734441241,0.9916034669555797,0.9916034669555797,0.9916034669555297,3.5556488606467176,0.9892215568862276,0.9899201596806387,0.880668257756563,0.9044117647058821,0.8923821039902764,88.33939146995544,0.9779962476547842,0.9796923076923076,0.8302479916171848,0.7936560934891486,0.811539774667072,191.5605583190918
35,selective_harem_glove_64_0_7_0,selective,harem,glove,64,0,7,0,38,63,01:07:44,4064.0,64.5079365079365,0.9996623256756301,0.9996735814864424,0.9954116059379218,0.9962182603997839,0.9958147698122898,1.2579502360478265,0.9875415282392026,0.988891196013289,0.8894348894348891,0.9095477386934671,0.8993788819875275,128.49447393417358,0.9782363977485928,0.9799024390243902,0.826072157930565,0.8103505843071787,0.8181358503286201,260.02474979184706
36,selective_harem_glove_64_0_8_0,selective,harem,glove,64,0,8,0,28,53,00:58:19,3499.0,66.01886792452831,0.9995623288593617,0.9996072182071194,0.9943181818181818,0.9953954496208017,0.994856524093074,2.202456649782053,0.9860147325717946,0.9875093413045799,0.8888888888888886,0.8823529411764703,0.8856088560885107,138.605366230011,0.9773808630393996,0.9793170731707317,0.8252393980848153,0.8056761268781302,0.8153404291264916,224.5118930744675
37,selective_harem_glove_64_0_9_0,selective,harem,glove,64,0,9,0,16,41,00:47:40,2860.0,69.7560975609756,0.999580750796007,0.9996034129151417,0.9948648648648649,0.9951338199513382,0.9949993242329546,1.8548521311647856,0.9838583447466249,0.9859127372334181,0.8655256723716379,0.8827930174563589,0.8740740740740238,125.71624881029129,0.9779212007504691,0.9798874296435272,0.8186794389326035,0.7989983305509182,0.8087191618789632,169.4277995127552
38,selective_harem_none_64_0_0_0,selective,harem,none,64,0,0,0,58,75,01:21:23,4883.0,65.10666666666667,0.9994962160225696,0.9995633872195603,0.9935309973045822,0.994066882416397,0.9937988676192543,1.4416562288499146,0.9815320729974866,0.9837176264889084,0.8287841191066995,0.8520408163265304,0.8402515723269939,201.14044904708862,0.9776660412757974,0.9794671669793621,0.8318800139518661,0.7963272120200334,0.8137154554758967,302.6479622103133
39,selective_harem_none_64_0_1_0,selective,harem,none,64,0,1,0,40,65,01:16:03,4563.0,70.2,0.9992423642757794,0.9992762882634311,0.992728252087261,0.9916599408124832,0.9921938088828571,2.9645722400007855,0.9887472615016929,0.989842660824537,0.8877284595300259,0.8877284595300259,0.8877284595299759,101.0248931646347,0.9762101313320826,0.9780562851782364,0.802750754780275,0.7989983305509182,0.8008701472556394,254.9145468585896
40,selective_harem_none_64_0_2_0,selective,harem,none,64,0,2,0,28,53,00:56:47,3407.0,64.28301886792453,0.9995797460303038,0.9996138206764953,0.9942196531791907,0.9953155139156793,0.9947672817405173,2.2415123130403347,0.98629349180485,0.9873478385890923,0.8755186721991699,0.8959660297239913,0.8856243441762353,117.36032056808472,0.9782363977485928,0.9802476547842401,0.8423295454545454,0.7919866444073456,0.816382722422941,226.89277382616726
41,selective_harem_none_64_0_3_0,selective,harem,none,64,0,3,0,16,41,00:44:36,2676.0,65.26829268292683,0.9993582165174801,0.9993919945955075,0.9918721213763207,0.991334958028703,0.9916034669555297,2.670472190228861,0.9832298136645963,0.984472049689441,0.8416075650118201,0.8746928746928745,0.8578313253011547,117.01342964172363,0.9791219512195122,0.9807879924953096,0.8424158278375564,0.8103505843071787,0.8260721579305151,170.12211745640016
42,selective_harem_none_64_0_4_0,selective,harem,none,64,0,4,0,53,75,01:20:56,4856.0,64.74666666666667,0.9997171305725278,0.9997623896809232,0.9961966856832383,0.9956557154493619,0.9959261271047843,1.336240826758431,0.9867261020307083,0.9878157503714711,0.898009950248756,0.8657074340527575,0.8815628815628314,140.10287952423096,0.9788217636022514,0.9805928705440901,0.8372500876885304,0.7969949916527546,0.8166267533355641,277.62652829008283
43,selective_harem_none_64_0_5_0,selective,harem,none,64,0,5,0,10,35,00:37:40,2260.0,64.57142857142857,0.9990295863329647,0.9991085734919095,0.9894050529747351,0.9883310719131615,0.9888677708389401,4.004546134329554,0.986603065056328,0.9875164924388511,0.874109263657957,0.886746987951807,0.880382775119567,84.27130162715912,0.9781013133208255,0.9800225140712946,0.8338590956887487,0.7943238731218698,0.8136114911080211,163.00955056244473
44,selective_harem_none_64_0_6_0,selective,harem,none,64,0,6,0,39,64,01:09:23,4163.0,65.046875,0.9995930133966424,0.9996156237634956,0.9948551313295424,0.995124593716143,0.9949898442788939,2.281314103183017,0.9897205588822355,0.9906187624750499,0.8880778588807784,0.8946078431372546,0.8913308913308412,103.17752742767334,0.9783864915572232,0.9802476547842401,0.8180887372013652,0.8003338898163606,0.809113924050583,239.8944378259047
45,selective_harem_none_64_0_7_0,selective,harem,none,64,0,7,0,31,56,01:00:07,3607.0,64.41071428571429,0.9995385117566944,0.9995835349999437,0.9945989738050229,0.9948676391139925,0.9947332883186536,2.66912921584809,0.9867109634551495,0.9880606312292359,0.8866995073891624,0.9045226130653263,0.8955223880596513,112.71764469146729,0.9776810506566604,0.9794971857410881,0.8220075888237324,0.7956594323873122,0.808618934509621,221.82095423284568
46,selective_harem_none_64_0_8_0,selective,harem,none,64,0,8,0,27,52,00:57:05,3425.0,65.86538461538461,0.9993603267944516,0.9994052161422095,0.9924242424242424,0.9934994582881906,0.9929615592852776,2.79445111240024,0.9859079748051671,0.987722856837835,0.8992443324937025,0.8749999999999998,0.8869565217390802,131.2752571105957,0.978671669793621,0.9804127579737336,0.8358778625954199,0.8043405676126878,0.819806023481318,214.2771418229589
47,selective_harem_none_64_0_9_0,selective,harem,none,64,0,9,0,25,50,00:53:05,3185.0,63.7,0.9993654606642267,0.9994107849024962,0.9932304359599242,0.9916193565828603,0.9924242424241926,2.967694786168746,0.98493445509685,0.9867931911563295,0.8669950738916253,0.877805486284289,0.8723667905823538,144.52609515190125,0.9772607879924953,0.979031894934334,0.8305322128851541,0.7919866444073456,0.8108015723807397,199.85338164275547
48,selective_harem_wang2vec_64_0_0_0,selective,harem,wang2vec,64,0,0,0,73,75,01:21:40,4900.0,65.33333333333333,0.9997984864090278,0.9998208768080247,0.9975741239892183,0.9981121898597627,0.9978430843892733,0.7332006584602728,0.9814227953229155,0.9838269041634794,0.8358585858585856,0.8443877551020406,0.8401015228425893,246.41758966445923,0.9785215759849906,0.9804577861163227,0.8426287744227353,0.7919866444073456,0.8165232358002942,330.74073330861216
49,selective_harem-ft_glove_64_0_1_0,selective,harem-ft,glove,64,0,1,0,37,62,01:07:15,4035.0,65.08064516129032,0.9995024481811089,0.9995476801646445,0.9951534733441034,0.9943502824858758,0.9947517157851742,2.2016567116353047,0.9897430790679148,0.990938060147381,0.8926701570680625,0.8903394255874671,0.8915032679738061,95.07763719558716,0.9785515947467167,0.9803377110694184,0.8391167192429022,0.7993322203672788,0.8187414500683494,242.34753903802834
50,selective_harem-ft_none_64_0_5_0,selective,harem-ft,none,64,0,5,0,31,56,00:59:59,3599.0,64.26785714285714,0.9993681027284421,0.9994358060075377,0.9945607832472124,0.9924016282225238,0.993480032599787,2.469349033796965,0.984573226428499,0.9857911296051964,0.8661971830985913,0.8891566265060239,0.8775267538643968,138.6359691619873,0.9796022514071294,0.9812532833020637,0.83566791937137,0.81669449081803,0.8260722728807336,218.36756108841806
51,selective_harem-ft_fasttext_64_0_0_0,selective,harem-ft,fasttext,64,0,0,0,55,75,01:28:14,5294.0,70.58666666666667,0.9997425104115355,0.9997537056110339,0.9973024008632317,0.9970334412081985,0.997167902899478,1.4634006502968606,0.9797836302043492,0.982078461370342,0.8233830845771142,0.8443877551020406,0.8337531486145594,248.2558822631836,0.979031894934334,0.9806829268292683,0.8313376667807048,0.8113522537562604,0.8212233862790984,296.80517067099515
52,selective_harem-ft_fasttext_64_0_0_1,selective,harem-ft,fasttext,64,0,0,1,32,57,01:02:31,3751.0,65.80701754385964,0.9996641440150463,0.9996977296135418,0.9962233612085244,0.9959546925566343,0.996089008765965,1.3819590635152894,0.9796743525297782,0.9821877390449131,0.8337531486146094,0.8443877551020406,0.839036755386515,193.23103523254395,0.9788217636022514,0.980577861163227,0.8456591639871383,0.7903171953255426,0.8170521228856941,242.24241361078225
53,selective_harem-ft_fasttext_64_0_3_0,selective,harem-ft,fasttext,64,0,3,0,29,54,00:57:59,3479.0,64.42592592592592,0.9997297753757811,0.999752294094466,0.996213145793887,0.9972921743839697,0.9967523680649027,1.2179048553442777,0.9843685300207039,0.9851966873706004,0.8325688073394494,0.8918918918918917,0.8612099644127613,140.53646850585938,0.9789568480300188,0.9804727954971857,0.8166498146275699,0.8090150250417363,0.8128144917812316,215.7000828868938
54,selective_harem-ft_fasttext_64_0_4_0,selective,harem-ft,fasttext,64,0,4,0,30,55,00:59:41,3581.0,65.10909090909091,0.9996605566870332,0.9997058157954288,0.9972818700733895,0.9961987510181917,0.9967400162998685,1.4974548399948806,0.9855373947498762,0.9865279841505696,0.9042821158690174,0.8609112709832132,0.8820638820638318,134.45091438293457,0.979452157598499,0.9811181988742964,0.8358778625954199,0.8043405676126878,0.819806023481318,223.09905804328199
55,selective_harem-ft_fasttext_64_0_5_0,selective,harem-ft,fasttext,64,0,5,0,35,60,01:04:29,3869.0,64.48333333333333,0.999774322403015,0.9997968901627136,0.9970173535791758,0.9978290366350068,0.9974230299741803,1.2143451575912647,0.9842687506343246,0.9858926215365879,0.8652482269503544,0.8819277108433733,0.8735083532219069,182.81154346466064,0.979031894934334,0.9809831144465291,0.8509874326750448,0.7913188647746243,0.8200692041521992,260.1317227921396
56,selective_harem-ft_fasttext_64_0_6_0,selective,harem-ft,fasttext,64,0,6,0,26,51,00:54:01,3241.0,63.549019607843135,0.999773896331468,0.9997852015148946,0.9970213918223666,0.9972914409534128,0.9971563981042154,1.1284146053966746,0.9883233532934131,0.9891217564870259,0.8668224299065418,0.9093137254901958,0.88755980861239,108.34857177734375,0.9787016885553471,0.9802926829268293,0.8170854271356784,0.8143572621035059,0.8157190635451006,213.66979203134213
57,selective_harem-ft_fasttext_64_0_7_0,selective,harem-ft,fasttext,64,0,7,0,59,75,01:18:40,4720.0,62.93333333333333,0.9996060466215684,0.9996285582431931,0.9951403887688985,0.9956780118854673,0.9954091277342196,1.4020345497932007,0.9899294019933554,0.9913828903654485,0.9213197969543144,0.9120603015075375,0.9166666666666163,146.4344801902771,0.9788667917448405,0.9806228893058161,0.8416812609457093,0.8023372287145242,0.8215384615384116,302.94091796875
58,selective_harem-ft_fasttext_64_0_8_0,selective,harem-ft,fasttext,64,0,8,0,27,52,00:57:57,3477.0,66.86538461538461,0.9995398841854828,0.9995847735332406,0.9935029778018408,0.9940411700975081,0.9937720010830804,1.8114883992542972,0.985480943738657,0.9866552791715597,0.8929440389294402,0.8995098039215684,0.8962148962148461,133.78670263290405,0.977936210131332,0.9797523452157598,0.8218568002740665,0.8010016694490818,0.8112952316536531,227.10088114468556
59,selective_harem-ft_fasttext_64_0_9_0,selective,harem-ft,fasttext,64,0,9,0,10,35,00:37:58,2278.0,65.08571428571429,0.9993654606642267,0.999433447021631,0.9913583580880367,0.9924303865909705,0.9918940826803067,3.1800582184275585,0.9822930933281159,0.9841518293875954,0.8404761904761903,0.880299251870324,0.8599269183921544,122.62488055229187,0.9777711069418387,0.9795422138836773,0.8156004105371194,0.7959933222036728,0.8056775937816331,152.64771173585137
60,selective_harem-ft_glove_64_0_0_0,selective,harem-ft,glove,64,0,0,0,18,43,00:46:55,2815.0,65.46511627906976,0.9996865344140432,0.9996977296135418,0.9956838413811707,0.9954153182308522,0.9955495616992083,1.460281091505912,0.9812042399737734,0.9836083488143372,0.8410256410256408,0.8367346938775507,0.8388746803068552,143.08950901031494,0.9782213883677299,0.980187617260788,0.8461263834344876,0.7913188647746243,0.8178053830227244,194.71530536435685
