Training_ID,Model,Representation,Embedding,Embedding_Type,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
datalawyer_ELMo+CNN+Embeddings_fasttext_skip_0,datalawyer,ELMo+CNN+Embeddings,fasttext,skip,,0,17,20,01:23:49,5029.0,251.45,0.9963499162401832,0.9964959195905758,0.960595160235448,0.9591836734693877,0.9598888979658025,6.060905568927142,0.9887546932509664,0.9891431002274955,0.8812684365781711,0.8998493975903614,0.8904619970193242,34.289364617446374,0.98568913923605,0.9862348178137652,0.8356164383561644,0.8605015673981191,0.8478764478763979,47.21797747447573
datalawyer_ELMo+CNN+Embeddings_glove_0,datalawyer,ELMo+CNN+Embeddings,glove,No,,0,8,20,01:25:33,5133.0,256.65,0.9962961255321438,0.9964421288825365,0.9596537079385822,0.9591836734693877,0.9594186331345952,5.900657261615255,0.9876079678916899,0.9879778792979081,0.8837209302325582,0.8870481927710844,0.8853814355504951,30.683137219527673,0.9858475620489351,0.9864108431614153,0.8514774494556765,0.8581504702194357,0.8548009367680998,39.83359318766101
datalawyer_ELMo+CNN+Embeddings_wang2vec_cbow_0,datalawyer,ELMo+CNN+Embeddings,wang2vec,cbow,,0,11,20,01:26:26,5186.0,259.3,0.9966342385541058,0.9967648731307729,0.9602811376266753,0.9591836734693877,0.9597320918075135,5.75588698503716,0.9883292951338154,0.9887546932509664,0.8925869894099848,0.8885542168674698,0.890566037735799,31.656636583394018,0.9848442175673296,0.9854779088188699,0.8478260869565217,0.8557993730407524,0.8517940717628205,43.41791042788275
datalawyer_ELMo+CNN+Embeddings_wang2vec_skip_0,datalawyer,ELMo+CNN+Embeddings,wang2vec,skip,,0,12,20,01:28:22,5302.0,265.1,0.9962538614043985,0.9963998647547913,0.955160606554704,0.9564081632653061,0.9557839778103595,6.168576822922018,0.9881628350010172,0.9884587641259919,0.8810408921933085,0.8923192771084337,0.8866442199775033,33.93683649753702,0.98561872909699,0.9860763950008802,0.8432721712538226,0.8644200626959248,0.8537151702785878,47.03446444149675
datalawyer_ELMo+CNN+Embeddings_fasttext_cbow_0,datalawyer,ELMo+CNN+Embeddings,fasttext,cbow,,0,18,20,01:24:42,5082.0,254.1,0.9928035717030138,0.9931685800789954,0.9211563731931669,0.9155918367346939,0.9183656759190526,10.21648042605042,0.9881258438603955,0.9884032774150591,0.8804751299183371,0.8930722891566265,0.8867289719625668,21.845847335355035,0.9859883823270551,0.9864636507657103,0.8443432042520881,0.8714733542319749,0.8576937909756539,30.54150079036581
datalawyer_ELMo+CNN+Embeddings_word2vec_cbow_0,datalawyer,ELMo+CNN+Embeddings,word2vec,cbow,,0,14,20,01:28:48,5328.0,266.4,0.9967725575176357,0.996864770159989,0.963562091503268,0.9627755102040816,0.9631686402612812,5.3740757515454645,0.9879593837275973,0.9882923039931937,0.883808095952024,0.8878012048192772,0.8858001502629104,29.86513190433897,0.9860939975356451,0.9866924837176554,0.8508500772797527,0.8628526645768025,0.8568093385213508,40.34956239831859
datalawyer-ft_ELMo+Embeddings_fasttext_skip_0,datalawyer-ft,ELMo+Embeddings,fasttext,skip,,0,17,20,01:41:36,6096.0,304.8,0.997064564218421,0.9971913566016568,0.9669434945448624,0.969469387755102,0.9682047937387401,5.40878381123732,0.9866831893761444,0.9868681450792535,0.864321608040201,0.9066265060240963,0.8849687614846983,46.434604965407274,0.9854074986798099,0.98593557472276,0.8265682656826568,0.877742946708464,0.8513873052070956,52.39735330384353
datalawyer-ft_ELMo+Embeddings_fasttext_cbow_0,datalawyer-ft,ELMo+Embeddings,fasttext,cbow,,0,18,20,01:34:30,5670.0,283.5,0.9940868643090968,0.9943558178492938,0.9340983606557377,0.9302857142857143,0.9321881390592547,9.467897366649881,0.9879778792979081,0.9883107995635045,0.8858001502629602,0.8878012048192772,0.8867995487024698,29.689506415663093,0.9865516634395353,0.9870093293434254,0.8532818532818532,0.8659874608150471,0.8595877090625716,34.74876379144603
datalawyer-ft_ELMo+Embeddings_word2vec_cbow_0,datalawyer-ft,ELMo+Embeddings,word2vec,cbow,,0,17,20,01:28:30,5310.0,265.5,0.9971990409885195,0.9973066224045983,0.9686428221460068,0.9683265306122449,0.9684846505551427,5.117664146979384,0.9874600033292027,0.9877929235947991,0.8723247232472324,0.8900602409638554,0.8811032426387871,46.694794252001,0.9862524203485302,0.9867452913219503,0.8442249240121581,0.8706896551724138,0.8572530864197031,51.99069957075448
datalawyer-ft_ELMo+Embeddings_wang2vec_cbow_0,datalawyer-ft,ELMo+Embeddings,wang2vec,cbow,,0,13,20,01:43:34,6214.0,310.7,0.997252831696559,0.9973373599520494,0.9717366443391603,0.9711020408163266,0.9714192389351125,5.12150515138938,0.9878484103057318,0.9881628350010172,0.8708971553610503,0.8990963855421686,0.8847721378287754,42.17876348824337,0.9868333039957754,0.9873789825734905,0.8470319634703196,0.872257053291536,0.8594594594594094,49.86101028837007
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_0,datalawyer-ft,ELMo+Embeddings,wang2vec,skip,,0,16,20,01:26:48,5208.0,260.4,0.9972566738899903,0.9973642553060691,0.9694244604316546,0.968,0.9687117065598716,5.2490391299657775,0.9881258438603955,0.9885697375478573,0.8819599109131403,0.8945783132530121,0.8882242990653706,40.47736755732832,0.9854955113536349,0.9860587924661152,0.838044308632544,0.859717868338558,0.8487427466150371,49.863446202771414
datalawyer-ft_ELMo+Embeddings_glove_0,datalawyer-ft,ELMo+Embeddings,glove,No,,0,13,20,02:04:40,7480.0,374.0,0.9970415110578327,0.997164461247637,0.9676258992805755,0.966204081632653,0.9669144677721908,5.157102574666488,0.9864612425324135,0.9866831893761444,0.860931899641577,0.9043674698795181,0.8821153139918707,44.00784687338204,0.9858475620489351,0.9862700228832952,0.8274074074074074,0.8753918495297806,0.8507235338918008,49.809329000012625
datalawyer-ft_ELMo+Embeddings_word2vec_skip_0,datalawyer-ft,ELMo+Embeddings,word2vec,skip,,0,3,20,01:28:50,5330.0,266.5,0.9971068283461663,0.9972182519556765,0.9657198824681684,0.9658775510204082,0.9657987103093125,5.273994841710819,0.9872380564854717,0.9874784988995136,0.8767631774313289,0.8893072289156626,0.8829906542055574,35.58582074888821,0.9866572786481254,0.9871325470867804,0.8591331269349846,0.8699059561128527,0.8644859813083613,38.558724074528136
datalawyer_ELMo_0,datalawyer,ELMo,No,No,,0,9,20,01:19:11,4751.0,237.55,0.9955046336852783,0.9957159543240045,0.9471538085141086,0.9480816326530612,0.9476174934725348,7.205635449529464,0.9866461982355226,0.9869236317901863,0.8766519823788547,0.8990963855421686,0.887732342007385,31.17988029841719,0.9853370885407499,0.98593557472276,0.8367501898253606,0.8636363636363636,0.8499807173158004,38.57670956644519
datalawyer_ELMo+CNN_0,datalawyer,ELMo+CNN,No,No,,0,15,20,01:28:21,5301.0,265.05,0.9955468978130235,0.9957351652911615,0.9505628976994616,0.9511836734693877,0.9508731842663121,7.146721745549093,0.9889211533837646,0.9892910647899827,0.8865671641791045,0.8945783132530121,0.8905547226386308,27.061418204471984,0.9867628938567153,0.9872733673649006,0.8551617873651772,0.8699059561128527,0.8624708624708125,36.932742250376734
